Publication Type,Authors,Book Authors,Group Authors,Book Group Authors,Researcher Ids,ORCIDs,Book Editors,Author - Arabic,Grant Principal Investigator,Grant Co Principal Investigator,Article Title,Article Title - SciELO,Article Title - SciELO,Article Title - Chinese,Article Title - Russian,Patent Number,Patent Assignee,Source Title - Arabic,Source Title,Source Title - Korean,Book Series Title,Book Series Subtitle,Volume,Issue,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,Version,Version History,DOI,Book DOI,License Name,License URI,License Description,Early Access Date,Supplement,Document Type,Publication Date,Publication Year,Abstract,Abstract - Foreign,Abstract - English Transliteration,Abstract - Foreign,Abstract - Korean,Conference Title,Conference Date,Conference Sponsor,Conference Location,"Times Cited, WoS Core","Times Cited, CSCD","Times Cited, RSCI","Times Cited, ARCI","Times Cited, BCI","Times Cited, SCIELO","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,ISSN,eISSN,ISBN,Grant Number,No of References,Cited References,Language,Advisor,Committee Member,Copyright,Degree Name,Institution Address,Institution,Dissertation and Thesis Subjects,Author Keywords,Indexed Date,UT (Unique ID),Pubmed Id,
J,"Li, Xin; He, Xiaoqiong; Luo, Xiyu; Cui, Xiandan; Wang, Minxi",,,,,"li, xin/0000-0002-2939-4811",,,,,Exploring the characteristics and drivers of indirect energy consumption of urban and rural households from a sectoral perspective,,,,,,,,GREENHOUSE GASES-SCIENCE AND TECHNOLOGY,,,,10,5,,,907,924,,,,10.1002/ghg.2010,,,,,JUN 2020,,Article; Early Access,,2020,"China is actively taking measures to guide the household energy-saving consumption pattern because the total household indirect energy consumption and CO(2)emissions have rapidly multiplied from 2002 to 2017 with an annual growth rate of 5.95%, and 5.56%, respectively. This paper calculates indirect energy consumption and CO(2)emissions by four energy sources (raw coal, crude oil, natural gas, and electricity), analyzes the energy structure, and conducts a structural decomposition analysis in urban and rural areas in China from 2002 to 2017. The results reveal that the indirect energy consumption and CO(2)emissions of urban households was 3.84 and 3.80 times, respectively, that of rural households in 2017 with most contributions from the 'Agriculture, Forestry, Animal Husbandry, and Fishery', 'Foods and Tobacco', and 'OTHERS' sectors. The energy consumption structure has changed. The percentage of coal consumption falls from 66.87% to 57.62%. Electricity consumption, ranked second, increased substantially from 10.77% to 22.90%. The key sectors of the energy mix have been found to help energy conservation. The high indirect energy consumption sectors with higher indirect energy intensity are the key sectors, especially the 'Processing of Petroleum, Coking and Processing of Nuclear Fuel' and 'Production and Supply of Electric Power and Heat Power'. The consumption structure effect is more obvious in urban areas than in rural areas. In the process of urbanization, its effect has little impact on urban indirect energy consumption. It implies that the focus is on optimizing consumption structure rather than reducing consumption scale. (c) 2020 Society of Chemical Industry and John Wiley & Sons, Ltd.",,,,,,,,,4,0,0,0,2,0,4,,,2152-3878,,,,,,,,,,,"Chengdu Univ Technol, Coll Management Sci, Chengdu, Sichuan, Peoples R ChinaTianjin Univ, Dept Management & Econ, Tianjin, Peoples R China",,,,2020-07-02,WOS:000541340500001,,
J,"Gustafsson, Marcus; Anderberg, Stefan",,,,,"Gustafsson, Marcus/0000-0002-6722-3220",,,,,Great expectations-future scenarios for production and use of biogas and digestate in Sweden,,,,,,,,BIOFUELS-UK,,,,14,1,,,93,107,,,,10.1080/17597269.2022.2121543,,,,,SEP 2022,,Article; Early Access,,2023,"Sweden aims to increase biogas production from anaerobic digestion (AD) from 2 to 7 TWh/year until 2030. This paper investigates the requirements, challenges and implications of such a development through qualitative and quantitative assessment of three scenarios. Seven key elements-national policies and policy instruments, regional policies and policy instruments, mobilization of feedstock, infrastructure for feedstock and gas, mobilization of actors, new production facilities, and stable and increasing demand-were defined for the scenario construction and were also used to structure the comparative analysis. Quantitatively, increasing the biogas production from 2 to 7 TWh is estimated to require up to 5 times larger digester volume and up to 12 times more AD plants, meanwhile producing 6-8 times more biofertilizers. While a centralized production structure would be more efficient, a decentralized structure with small biogas plants would facilitate the logistics of agricultural substrates and biofertilizers. New production capacity could be incentivized through new and increased production subsidies, as well as an increased demand for renewable energy. Regardless of how the goal is to be achieved, it will require collective efforts from both public and private actors to overcome the many challenges on the way.",,,,,,,,,2,0,0,0,0,0,2,,,1759-7269,1759-7277,,,,,,,,,,"Linkoping Univ, Dept Management & Engn, Environm Technol & Management, SE-58183 Linkoping, Sweden",,,,2022-09-17,WOS:000852606300001,,
J,"Yoo, Sin Jae; Shin, Kyoung Soon",,,,,,,,,,Oilspill damage assessment of natural fisheries resources by ecological models,,,,,,,,Journal of the Korean Fisheries Society,,,,29,2,,,174,190,,,,,,,,,,,Article,1996,1996,"Damage assessment based on in situ surveys for oil spills in marine environment is limited by fundamental difficulties as well as tremendous expenses. Except for intertidal zones, the damage is not preserved well. Also such surveys are usually confined to adult organisms. To overcome these limitations, a computer model, NRDAM/CME, was developed in the case of USA (Reed et al., 1989), where an acute toxicity data base was used to assess indirect damages through food webs and loss due to recruitment as well as adult losses. In the present study, damage assessment of natural biological resources for hypothetical oil spills is attempted using a computer model for hypothetical spills of Bunker C and heavy crude oil. In the model, the logical structure of NRDAM/CME was adopted, and biomass and productivity database were compiled for the Korean waters. The results showed that the damage increased in a nonlinear fashion as the spill amount increased. The magnitude of the damage depended upon the chemical properties of oil, viscosity and solubility in particular, which implies that usage of oil dispersant might increase the damage by dispersing oil. The results also indicate that long term damage due to recruitment loss could be greater than short term damage.",,,,,,,,,0,0,0,0,0,0,0,,,0374-8111,,,,,,,,,,,"Biol. Oceanography Div. KORDI, Ansan, P.O. Box 29, Seoul 425-600, South Korea",,,,1996-01-01,BCI:BCI199699142204,,
J,"Melzner, Frank; Thomsen, Joern; Koeve, Wolfgang; Oschlies, Andreas; Gutowska, Magdalena A.; Bange, Hermann W.; Hansen, Hans Peter; Koertzinger, Arne",,,,"Körtzinger, Arne/A-4141-2014; Oschlies, Andreas/F-9749-2012; Melzner, Frank/X-4339-2018; Koeve, Wolfgang/B-6362-2008","Körtzinger, Arne/0000-0002-8181-3593; Oschlies, Andreas/0000-0002-8295-4013; Melzner, Frank/0000-0002-5884-1318; Koeve, Wolfgang/0000-0002-2298-9230",,,,,Future ocean acidification will be amplified by hypoxia in coastal habitats,,,,,,,,MARINE BIOLOGY,,,,160,8,SI,,1875,1888,,,,10.1007/s00227-012-1954-1,,,,,,,Article,AUG 2013,2013,"Ocean acidification is elicited by anthropogenic carbon dioxide emissions and resulting oceanic uptake of excess CO2 and might constitute an abiotic stressor powerful enough to alter marine ecosystem structures. For surface waters in gas-exchange equilibrium with the atmosphere, models suggest increases in CO2 partial pressure (pCO(2)) from current values of ca. 390 mu atm to ca. 700-1,000 mu atm by the end of the century. However, in typically unequilibrated coastal hypoxic regions, much higher pCO(2) values can be expected, as heterotrophic degradation of organic material is necessarily related to the production of CO2 (i.e., dissolved inorganic carbon). Here, we provide data and estimates that, even under current conditions, maximum pCO(2) values of 1,700-3,200 mu atm can easily be reached when all oxygen is consumed at salinities between 35 and 20, respectively. Due to the nonlinear nature of the carbonate system, the approximate doubling of seawater pCO(2) in surface waters due to ocean acidification will most strongly affect coastal hypoxic zones as pCO(2) during hypoxia will increase proportionally: we calculate maximum pCO(2) values of ca. 4,500 mu atm at a salinity of 20 (T = 10 A degrees C) and ca. 3,400 mu atm at a salinity of 35 (T = 10 A degrees C) when all oxygen is consumed. Upwelling processes can bring these CO2-enriched waters in contact with shallow water ecosystems and may then affect species performance there as well. We conclude that (1) combined stressor experiments (pCO(2) and pO(2)) are largely missing at the moment and that (2) coastal ocean acidification experimental designs need to be closely adjusted to carbonate system variability within the specific habitat. In general, the worldwide spread of coastal hypoxic zones also simultaneously is a spread of CO2-enriched zones. The magnitude of expected changes in pCO(2) in these regions indicates that coastal systems may be more endangered by future global climate change than previously thought.",,,,,,,,,378,15,0,0,319,0,440,,,0025-3162,1432-1793,,,,,,,,,,"Helmholtz Ctr Ocean Res GEOMAR, Kiel, Germany",,,,2013-08-01,WOS:000323066600010,,
J,"Schaefer, Jacob; Frazier, Nkrumah; Barr, Jonathan",,,,,"Schaefer, Jacob/0000-0002-3189-8525",,,,,Dynamics of Near-Coastal Fish Assemblages following the Deepwater Horizon Oil Spill in the Northern Gulf of Mexico,,,,,,,,TRANSACTIONS OF THE AMERICAN FISHERIES SOCIETY,,,,145,1,,,108,119,,,,10.1080/00028487.2015.1111253,,,,,,,Article,2016,2016,"Coastal ecosystems along the northern Gulf of Mexico are highly productive and are affected by fishing and petroleum industries in different, sometimes contrasting, ways. As a result of the Deepwater Horizon (DWH) oil spill in April 2010, oil and oil dispersants were introduced into the northern Gulf of Mexico. At the same time, large portions of the Gulf of Mexico were closed to commercial and recreational fishing for most of the 2010 summer. This presented a unique opportunity to study the dynamics of a fish assemblage exposed to changes in two disparate types of anthropogenic disturbances. We compared assemblage data for near-coastal fish (456 samples representing over 45,000 individuals and 109 species) from pre-DWH (before 2010) and post-DWH (2011-2014) to assess potential changes in abundance, diversity (alpha, beta, and gamma), and assemblage structure. In contrast to predicted oil-induced mortality, post-DWH assemblages were characterized by high abundance in 2011 (CPUE across all species pooled was 2.5 times higher than in any other year). This high abundance was most pronounced in medium-sized fish species that are direct targets of commercial fishing or likely bycatch. Abundances returned to levels similar to pre-DWH in 2012, 2013, and 2014. There were no differences in pre- and post-DWH levels of diversity, and shifts in assemblage structure may be consistent with increases driven by reduced fishing pressure. While other assemblages and ecosystems may respond differently, our data for the near-coastal fish assemblage indicated the effects of the DWH were minimal. Rigorous empirical data from other systems are required to assess potential DWH impacts across the range of ecosystems potentially affected.",,,,,,,,,27,0,0,0,24,0,33,,,0002-8487,1548-8659,,,,,,,,,,"Univ So Mississippi, Dept Biol Sci, Hattiesburg, MS 39406 USAMississippi Dept Marine Resources, 1141 Bayview Ave, Biloxi, MS 39530 USA",Mississippi Dept Marine Resources,,,2016-03-09,WOS:000370355000010,,
J,"Cui, Chenxi; Li, Yanyan; Gao, Hang; Zhang, Hongyan; Han, Jiaojiao; Zhang, Dijun; Li, Ye; Zhou, Jun; Lu, Chenyang; Su, Xiurong",,,,"wang, yu/IUQ-6654-2023; zhang, dijun/GQP-8906-2022; Yan, Jun/IXD-7801-2023","zhang, dijun/0000-0003-3417-9849;",,,,,Modulation of the gut microbiota by the mixture of fish oil and krill oil in high-fat diet-induced obesity mice,,,,,,,,PLOS ONE,,,,12,10,,,,,e0186216,,,10.1371/journal.pone.0186216,,,,,,,Article,OCT 9 2017,2017,"Previous studies confirmed that dietary supplements of fish oil and krill oil can alleviate obesity in mice, but the underlying mechanism remains unclear. This study aims to discern whether oil treatment change the structure of the gut microbiota during the obesity alleviation. The ICR mice received high-fat diet (HFD) continuously for 12 weeks after two weeks of acclimatization with a standard chow diet, and the mice fed with a standard chow diet were used as the control. In the groups that received HFD with oil supplementation, the weight gains were attenuated and the liver index, total cholesterol, triglyceride and low-density lipoprotein cholesterol were reduced stepwise compared with the HFD group, and the overall structure of the gut microbiota, which was modulated in the HFD group, was shifted toward the structure found in the control group. Moreover, eighty-two altered operational taxonomic units responsive to oil treatment were identified and nineteen of them differing in one or more parameters associated with obesity. In conclusion, this study confirmed the effect of oil treatment on obesity alleviation, as well as on the microbiota structure alterations. We proposed that further researches are needed to elucidate the causal relationship between obesity alleviation and gut microbiota modulation.",,,,,,,,,53,3,0,0,31,1,56,,,1932-6203,,,,,,,,,,,"Ningbo Univ, Sch Marine Sci, Ningbo, Zhejiang, Peoples R ChinaCornell Univ, Dept Food Sci, New York, NY 10021 USAJilin Univ, Bethune Hosp 1, Changchun, Jilin, Peoples R China",,,,2017-10-09,WOS:000412601800046,29016689,
J,"DUSTAN, P; LIDZ, BH; SHINN, EA",,,,,,,,,,"IMPACT OF EXPLORATORY WELLS, OFFSHORE FLORIDA - A BIOLOGICAL ASSESSMENT",,,,,,,,BULLETIN OF MARINE SCIENCE,,,,48,1,,,94,124,,,,,,,,,,,Article,JAN 1991,1991,"Seven offshore exploratory oil well sites were examined in an effort to determine the ecological impact of exploratory drilling on the subtropical marine ecosystems of southern Florida, including seagrass beds and coral reefs. The time since drilling ranged from 2 to 29 years; water depths varied between 5 and 70 m. The major long-term ecological impact observed at these sites ranged from the creation of artificial-reef conditions to the physical destruction of hardbottom habitat that had not recovered in 29 years. Long-term ecological perturbation appeared to be limited to physical destruction and the deposition of drilling debris, which provided substratum for settling organisms. Significant deposits of drill muds or cuttings were not encountered at any of the sites, and there was no evidence of ecological damage from cuttings or drill muds. The results of this study pertain only to exploratory drilling that, unlike production wells that remain in place for tens of years, is a one-time perturbation to the habitat.",,,,,,,,,1,0,0,0,1,0,2,,,0007-4977,1553-6955,,,,,,,,,,"US GEOL SURVEY, PETERSBURG, FL 33701 USA",,,,1991-01-01,WOS:A1991FC80700007,,
J,"Kahveci, Derya; Can, Asli; Ozcelik, Beraat",,,,"Kahveci, Derya/P-4280-2019; Ozcelik, Beraat/E-8446-2010; Kahveci Karıncaoğlu, Derya/P-4204-2017; Karaca, Asli Can/ABB-2334-2020","Kahveci, Derya/0000-0003-0450-5682; Karaca, Asli Can/0000-0002-4137-0644",,,,,Production of Lipase-catalyzed Structured Lipid from Olive Oil with Omega-3 Polyunsaturated Fatty Acids,,,,,,,,FOOD SCIENCE AND BIOTECHNOLOGY,,,,18,1,,,79,83,,,,,,,,,,,Article,FEB 2009,2009,"Acidolysis of olive oil with omega-3 (n-3) polyunsaturated fatty acids (PUFAs) was carried out to produce a structured lipid. Novozym 435 (R) from Candida antarctica was used as the biocatalyst. Response Surface methodology (RSM) was used to determine optimum conditions for lipase-catalyzed enrichment of olive oil. Three factors, 5 levels, central composite design was used. The effects of incubation time, temperature, and Substrate mole ratio on incorporation ratio (n-3 fatty acids/total fatty acids, %) were investigated. From the evaluation of response surface graphs, the optimal conditions for incorporation of long chain n-3 PUFAs into olive oil were 40-60 degrees C for temperature, 30-45 hr for reaction time, and 3:1-5:1 (n-3 fatty acids/olive oil) for substrate mole ratio. Experiments conducted under optimized conditions predicted by the model equation obtained from RSM yielded structured lipids with 50.8% n-3 PUFAs. This value agreed well with that predicted by the model. Oxidative stability tests showed that the product was more susceptible to oxidation than unmodified olive oil. Antioxidant addition improved the oxidative stability of the product.",,,,,,,,,8,0,0,0,5,0,8,,,1226-7708,2092-6456,,,,,,,,,,"Istanbul Tech Univ, Fac Chem & Met Engn, Dept Food Engn, Maslak 34469, Istanbul, Turkey",,,,2009-02-01,WOS:000263843200013,,
J,"Enab, Khaled; Ertekin, Turgay",,,,"Enab, Khaled/ABG-2793-2021","Enab, Khaled/0000-0002-6229-9488",,,,,Screening and optimization of CO2-WAG injection and fish-bone well structures in low permeability reservoirs using artificial neural network,,,,,,,,JOURNAL OF PETROLEUM SCIENCE AND ENGINEERING,,,,200,,,,,,108268,,,10.1016/j.petrol.2020.108268,,,,,MAR 2021,,Article; Early Access,,2021,"Low permeability oil reservoirs yield low production rates and recovery factors because of their low porosity, low permeability, and low oil mobility. The low production from low permeability reservoirs prohibits many reservoirs from being economically producible. For those reservoirs to be considered for production, advanced production techniques are needed to increase the recovery rates. Previous research efforts concluded that utilizing advanced well structures and Carbon Dioxide based Water Alternating Gas (CO2 -WAG) injection are the most successful techniques to improve oil production from low permeability oil reservoirs. However, evaluating the implementation of a combination of those two production techniques to a low permeability reservoir is an expensive process due to the long run time needed to acquire the results using numerical simulation. Furthermore, optimization and history matching processes for these complicated production plans require more time and high computation power.In this study, we developed a reliable Artificial Neural Network-based toolbox (ANN-Based toolbox) to evaluate, optimize and history match the implementation of CO2 -WAG injection to a reservoir including a fish-bone structure producing well in low permeability oil reservoirs. The developed ANN-Based toolbox provides the results faster than the Numerical Simulation (few minutes compared to several hours) and requires lower computational power. This speed in acquiring the results helps to study more scenarios to optimize the production schemes.The ANN toolbox is developed to perform three tasks; production forecasting, production schemes design, and history matching. The production forecasting proxies are employed as a screening and forecasting toolbox to predict the time-based production rates for the reservoir under consideration when different production schemes are applied. The production schemes prediction proxies are employed to predict the production scheme that would fulfill desired production rates. Finally, the history matching proxy is developed to update the reservoir characteristics based on the production data. The developed proxies are validated using an extensive blind testing dataset, and the results of the testing dataset are presented to validate the capabilities of the developed toolbox. Furthermore, the developed toolbox was used to optimize a CO2 -WAG design scheme for a case study reservoir from Sirri A field. The results provided by the ANN toolbox showed the capabilities of the proposed EOR technique to increase the production in Sirri field by 10%.",,,,,,,,,6,1,0,0,0,0,7,,,0920-4105,1873-4715,,,,,,,,,,"Texas A&M Int Univ, Laredo, TX 78041 USAPenn State Univ, University Pk, PA 16802 USA",,,,2021-04-05,WOS:000628819200024,,
J,"Li, Jinhui; Yan, Hui; Chen, Jiaxin; Duan, Chunhui; Guo, Yunxia; Liu, Yueqin; Zhang, Yingjie; Ji, Shoukun",,,,"zhang, jt/JVE-1333-2024; Wang, He/JCO-3900-2023; zhang, yimeng/JLL-7337-2023; Cheng, Yuan/JKJ-0794-2023; Zhou, heng/JCN-6493-2023; Wang, Peilin/JWP-6008-2024; Yu, ZH/KBC-6889-2024; Wang, Jiacheng/ABE-5948-2020; Liu, Ying/ISU-1216-2023; Guo, Yunxia/ABF-3612-2021; xu, lingzhi/JVZ-8748-2024; zhang, ying/HJB-1230-2022; Yang, Bo/JTS-4309-2023; zhao, yujie/JLL-1283-2023; LI, SHA/JNR-9956-2023; wu, meng/JPK-1930-2023; Jiang, Yuan/JED-3759-2023; li, yansong/JXL-5023-2024; Zhao, Chunxia/KBB-4190-2024; wang, wenjuan/JGD-0428-2023; Zhang, Y J/HLG-1022-2023; z, y/HPC-0477-2023; ZHAO, S/IWV-4219-2023; Zhang, Jinfan/JPK-7588-2023; Wang, Jing/IQW-3496-2023; Zhang, Yihao/JGM-3514-2023; zhang, xueying/JMB-7808-2023; wang, qiang/IZW-1751-2023; sun, chen/JCP-0396-2023","Wang, Jiacheng/0000-0003-4327-1508; wang, wenjuan/0000-0002-4220-8817; Wang, Jing/0000-0002-8296-2961;",,,,,"Correlation of Ruminal Fermentation Parameters and Rumen Bacterial Community by Comparing Those of the Goat, Sheep, and Cow In Vitro",,,,,,,,FERMENTATION-BASEL,,,,8,9,,,,,427,,,10.3390/fermentation8090427,,,,,,,Article,SEP 2022,2022,"In this study, we aimed to establish the correlation between ruminal fermentation parameters and the bacterial community by comparing those of the goat, sheep, and cow, thus illustrating the main bacteria causing the difference in rumen fermentation among goats, sheep, and cows and providing a new idea for improving the feed digestibility of ruminants. Rumen fluid from goats (Taihang White cashmere goat, n = 6), sheep (Hu sheep, n = 6), and cows (Holstein cow, n = 6) was collected using oral intubation and immediately brought back to the laboratory for a fermentation test with the same total mixed ration (TMR) feed in vitro. The rumen bacterial composition was measured by high-throughput sequencing of 16S rRNA genes in the MiSeq platform, the gas production (GP) was recorded after 2, 4, 6, 8, 10, 12, 24, 36, and 48 h of fermentation, and the feed nutrient digestibility and the rumen fluid parameters were determined after 48 h of fermentation. The results showed that the 48 h GP of the sheep group was higher than that of the cow group (p < 0.05), and the theoretical maximum GP was higher than that of the goat and cow groups (p < 0.05). The organic matter digestibility (OMD), dry matter digestibility (DMD), crude protein digestibility (CPD), and gross energy digestibility (GED) of the sheep group were higher than those of the goat and cow groups (p < 0.05). The ammonia nitrogen (NH3-N), microbial protein (MCP), and total volatile fatty acids (TVFA) concentrations of the sheep group were higher than those of the other groups (p < 0.05), and the pH of the sheep group was lower than those of the other groups (p < 0.05). The 16S rRNA gene sequencing revealed that bacterial composition also differed in the rumens of the sheep, goat, and cow groups (ANOSIM, p < 0.05). We then used a random forest machine learning algorithm to establish models to predict the fermentation parameters by rumen bacterial composition, and the results showed that rumen bacterial composition could explain most of the ruminal fermentation parameter variation (66.56%, 56.13%, 65.75%, 80.85%, 61.30%, 4.59%, 1.41%, -3.13%, 34.76%, -25.62%, 2.73%, 60.74%, 76.23%, 47.48%, -13.2%, 80.16%, 4.15%, 69.03%, 32.29%, and 89.96% for 48 h GP, a (GP of quickly degraded part), b (GP of slowly degraded part), c (GP rate), a + b (theoretical maximum GP), DMD, OMD, GED, CPD, NDFD, ANDF, pH, NH3-N, MCP, acetic acid, propionic acid, butyric acid, valeric acid, TVFA, and A:P (acetic acid-propionic acid ratio), respectively). A correlation analysis revealed that Lactobacillus, Prevotellaceae_UCG-003, Selenomonas, Peptostreptococcus, and Olsenella significantly correlated with most in vitro fermentation parameters (p < 0.05). A comprehensive analysis showed that rumen fermentation parameters and bacterial composition differed in goats, sheep, and cows. The ruminal fermentation parameters of GP, a, b, c, a + b, pH, NH3-N, propionic acid, valeric acid, and A:P could be accurately predicted by rumen bacteria (explanation > 55% of variation), and the Lactobacillus, Prevotellaceae_UCG-003, Olsenella, Selenomonas, and Peptostreptococcus were the main bacteria that affected the in vitro fermentation parameters of goats, sheep, and cows.",,,,,,,,,5,0,0,0,1,0,7,,,,2311-5637,,,,,,,,,,"Hebei Agr Univ, Coll Anim Sci & Technol, Baoding 071000, Peoples R China",,,,2022-09-27,WOS:000856372000001,,
J,"Ellis, Joanne I.; Wilhelm, Sabina I.; Hedd, April; Fraser, Gail S.; Robertson, Gregory J.; Rail, Jean-Francois; Fowler, Mark; Morgan, Ken H.",,,,,,,,,,Mortality of Migratory Birds from Marine Commercial Fisheries and Offshore Oil and Gas Production in Canada.,,,,,,,,Avian Conservation and Ecology,,,,8,2,,,52,68,,,,,,,,,,,Article,Dec 2013,2013,"There is an imminent need for conservation and best-practice management efforts in marine ecosystems where global-scale declines in the biodiversity and biomass of large vertebrate predators are increasing and marine communities are being altered. We examine two marine-based industries that incidentally take migratory birds in Canada: (1) commercial fisheries, through bycatch, and (2) offshore oil and gas exploration, development, and production. We summarize information from the scientific literature and technical reports and also present new information from recently analyzed data to assess the magnitude and scope of mortality. Fisheries bycatch was responsible for the highest levels of incidental take of migratory bird species; estimated combined take in the longline, gillnet, and bottom otter trawl fisheries within the Atlantic, including the Gulf of St. Lawrence, and Pacific regions was 2679 to 45,586 birds per year. For the offshore oil and gas sector, mortality estimates ranged from 188 to 4494 deaths per year due to the discharge of produced waters resulting in oil sheens and collisions with platforms and vessels; however these estimates for the oil and gas sector are based on many untested assumptions. In spite of the uncertainties, we feel levels of mortality from these two industries are unlikely to affect the marine bird community in Canada, but some effects on local populations from bycatch are likely. Further research and monitoring will be required to: (1) better estimate fisheries-related mortality for vulnerable species and populations that may be impacted by local fisheries, (2) determine the effects of oil sheens from produced waters, and attraction to platforms and associated mortality from collisions, sheens, and flaring, so that better estimates of mortality from the offshore oil and gas sector can be obtained, and (3) determine impacts associated with accidental spills, which are not included in our current assessment. With a better understanding of the direct mortality of marine birds from industry, appropriate mitigation and management actions can be implemented. Cooperation from industry for data collection, research to fill knowledge gaps, and implementation of mitigation approaches will all be needed to conserve marine birds in Canada.",,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,"Cawthron Inst, Coastal & Freshwater Grp, Nelson, New Zealand",,,,2014-06-26,ZOOREC:ZOOR15007033963,,
J,"Long, Shuisheng; Li, Zhihao; Dong, Xiaohui; Yan, Xiaobo; Liu, Hao; Tan, Beiping; Zhang, Shuang; Pan, Simiao; Li, Tao; Suo, Xiangxiang; Yang, Yuanzhi",,,,"Yan, Xiaobo/AHC-9305-2022; YANG, YUANZHI/IAO-3861-2023",,,,,,"The Effect of Oxidized Fish Oil on the Spleen Index, Antioxidant Activity, Histology and Transcriptome in Juvenile Hybrid Grouper (♀ Epinephelus fuscoguttatus x ♂ Epinephelus lanceolatus)",,,,,,,,FRONTIERS IN MARINE SCIENCE,,,,8,,,,,,779305,,,10.3389/fmars.2021.779305,,,,,,,Article,NOV 23 2021,2021,"The spleen is an important organ in the immune function of fish, and it is also important for hematogenesis and antibody and granulocyte production. However, the effect of oxidized fish oil on the spleen of hybrid grouper (& FEMALE; Epinephelus fuscoguttatus x & MALE; Epinephelus lanceolatus) is unknown. In this study, hybrid groupers were fed with oxidized fish oil and the spleen index, antioxidant ability, histology and transcriptome were investigated. Oxidized fish oil did not affect the spleen index. Levels of superoxide dismutase (SOD), catalase (CAT), glutathione peroxidase (GSH-Px) and malondialdehyde (MDA) in the spleen were significantly increased as the amount of oxidized fish oil in the diet increased, but the vitamin E concentration was significantly decreased. The morphological organization of the spleen was damaged with increased oxidative stress. And the spleen reacted to oxidative stress by platelet activation, FOXO and notch signaling pathways, which involved amyloid beta precursor protein binding family B member 1 interacting protein (APBB1IP) gene, glucose-6-phosphatase (G6PC) gene, histone acetyltransferase p300 (EP300) gene, insulin gene and notch 2 gene. In conclusion, the oxidized fish oil caused oxidative stress and damaged its structure. Additionally, oxidized fish oil changed the transcription profile of the spleen.",,,,,,,,,1,0,0,0,1,0,2,,,,2296-7745,,,,,,,,,,"Guangdong Ocean Univ, Coll Fisheries, Lab Aquat Nutr & Feed, Zhanjiang, Peoples R ChinaAquat Anim Precis Nutr & High Efficiency Feed, Zhanjiang, Peoples R ChinaMinist Agr, Key Lab Aquat Livestock & Poultry Feed Sci & Tech, Zhanjiang, Peoples R China",Aquat Anim Precis Nutr & High Efficiency Feed,,,2021-11-23,WOS:000745972600001,,
J,"Straarup, EM; Danielsen, V; Hoy, CE; Jakobsen, K",,,,,,,,,,"Dietary structured lipids for post-weaning piglets: fat digestibility, nitrogen retention and fatty acid profiles of tissues",,,,,,,,JOURNAL OF ANIMAL PHYSIOLOGY AND ANIMAL NUTRITION,,,,90,3-4,,,124,135,,,,10.1111/j.1439-0396.2005.00573.x,,,,,,,Article,APR 2006,2006,"In four groups of post-weaning piglets the effects of triacylglycerol structure and fatty acid profiles of four dietary fats on apparent faecal nutrient digestibility, nitrogen retention and fatty acid profiles of platelet and erythrocyte membranes, liver, adipose tissue and skeletal muscle were examined. Dietary fats included as 10% (w/w) of the diets were two structured fats of rapeseed oil interesterified with tridecanoin (R1) or coconut oil (R2), respectively, one mixture of rapeseed oil and coconut oil (R3) and rapeseed oil as control (R4). Faeces and urine from piglets weaned at 28 days of age were collected quantitatively during three periods each of 5 days, in which the piglets were kept in metabolism cages for measurement of apparent faecal nutrient and energy digestibility and nitrogen retention. Apparent faecal fat digestibilities were significantly improved in groups fed interesterified fats or the physical mixtures (R1, R2 and R3) compared with rapeseed oil (R4). Apparent faecal nitrogen digestibility and retention were similar in all four groups in the three periods, but increased with time. Apparent faecal fat digestibilities were significantly improved from the first to the third week in the groups R1 and R2. Fatty acid profiles in platelet and erythrocyte membranes and in tissues reflected the fatty acid profile of the dietary fat, except for medium-chain fatty acids, which were only found in low proportions, indicating that 10:0 was mainly used as an energy source.",,,,,,,,,15,1,0,0,10,0,17,,,0931-2439,,,,,,,,,,,"Tech Univ Denmark, BioCtr DTU, Biochem & Nutr Grp, DK-2800 Lyngby, DenmarkDanish Inst Agr Sci, Dept Anim Nutr & Physiol, Res Ctr Foulum, Tjele, Denmark",,,,2006-04-01,WOS:000235842300004,16519757,
